"id","model","status","manufacturer","equipment_type","uuid","created_at","is_validated"
9477,"LG385Q1K-A6",NULL,"LG","Solar Panel","26680399-3db7-4c5e-b575-1e4341da2aa1","2024-08-12 14:33:46.20281+00",False
9478,"LG385N2W-V5",NULL,"LG","Solar Panel","1eeb7167-5efd-4cfa-b4c2-c9f7d8e23b70","2024-08-12 14:33:46.20281+00",False
9479,"LG390N1K-E6",NULL,"LG","Solar Panel","065f7102-9ab3-4b97-9af5-3c5965420ba3","2024-08-12 14:33:46.20281+00",False
9480,"LG390N1C-E6",NULL,"LG","Solar Panel","2698ef90-7006-4928-9d1f-eeea6d70328d","2024-08-12 14:33:46.20281+00",False
9481,"LG390N2C-A5",NULL,"LG","Solar Panel","4838d253-28c2-47c3-9b2c-e30bfb2b0af9","2024-08-12 14:33:46.20281+00",False
9482,"LG390N2T-A5",NULL,"LG","Solar Panel","c630f7ba-f0c9-40ae-b48d-6ff5b1e84a00","2024-08-12 14:33:46.20281+00",False
9483,"LG390N1W-E6",NULL,"LG","Solar Panel","ec07b74f-8485-44ad-880d-6da6f761f82d","2024-08-12 14:33:46.20281+00",False
9484,"LG390N2K-A5",NULL,"LG","Solar Panel","d40d5c79-3044-4323-928f-019d8ec8cfcb","2024-08-12 14:33:46.20281+00",False
9485,"LG390N2W-L5",NULL,"LG","Solar Panel","72812c8b-fd68-49bb-ad5a-34cbde6631d2","2024-08-12 14:33:46.20281+00",False
9486,"LG390N2T-J5",NULL,"LG","Solar Panel","a83ae44a-4dee-4bef-a7d9-83e40e1ff33c","2024-08-12 14:33:46.20281+00",False
9487,"LG390N2W-N5",NULL,"LG","Solar Panel","2fd13984-4df1-4b67-855a-ae8bf950fae9","2024-08-12 14:33:46.20281+00",False
9488,"LG390N2W-A5",NULL,"LG","Solar Panel","6be1a4af-016f-49ce-aa7a-eb605e929665","2024-08-12 14:33:46.20281+00",False
9489,"LG390N2W-V5",NULL,"LG","Solar Panel","5cd97bc1-2030-4899-a5d0-b35f6bdb8c7b","2024-08-12 14:33:46.20281+00",False
9490,"LG390N3K-V6",NULL,"LG","Solar Panel","860626d5-6695-45b2-a01a-65f852b62501","2024-08-12 14:33:46.20281+00",False
9491,"LG390Q1K-A6",NULL,"LG","Solar Panel","b1ac8711-e0b5-4f87-9d0d-454492021c5d","2024-08-12 14:33:46.20281+00",False
9492,"LG390Q1C-A6",NULL,"LG","Solar Panel","277821bc-73f8-48a1-a66a-b9a94a417e64","2024-08-12 14:33:46.20281+00",False
9493,"LG395A1C-A6",NULL,"LG","Solar Panel","9ae95adf-a509-4af0-bfcd-260c4afad9cb","2024-08-12 14:33:46.20281+00",False
9494,"LG395N1C-E6",NULL,"LG","Solar Panel","2a87c32c-d622-478d-b42a-06236690bcd7","2024-08-12 14:33:46.20281+00",False
9495,"LG395N1W-E6",NULL,"LG","Solar Panel","1c02dcd9-4210-451f-be97-9569dcc7407c","2024-08-12 14:33:46.20281+00",False
9496,"LG395N2C-A5",NULL,"LG","Solar Panel","4c1be81f-55cb-4683-a392-6b4dddbe7efb","2024-08-12 14:33:46.20281+00",False
9497,"LG395N2T-A5",NULL,"LG","Solar Panel","51541f19-ba34-47bc-a733-91bafb102ff3","2024-08-12 14:33:46.20281+00",False
9498,"LG395N2K-A5",NULL,"LG","Solar Panel","cc5d5b36-0234-47dd-a048-db783e935261","2024-08-12 14:33:46.20281+00",False
9499,"LG395N2W-A5",NULL,"LG","Solar Panel","315113af-c5c8-404a-98a2-1978c6582bcf","2024-08-12 14:33:46.20281+00",False
9500,"LG395N2T-J5",NULL,"LG","Solar Panel","5cccbb75-dce5-4378-8b88-839e1ee5ad0b","2024-08-12 14:33:46.20281+00",False
9501,"LG395N2W-N5",NULL,"LG","Solar Panel","e1bc21bf-e92d-461f-8a25-9786bd1b674d","2024-08-12 14:33:46.20281+00",False
9502,"LG395N3C-V6",NULL,"LG","Solar Panel","02e5541b-1a2b-4f95-bc27-de9e5a5b33bf","2024-08-12 14:33:46.20281+00",False
9503,"LG395N2W-L5",NULL,"LG","Solar Panel","0039af21-0824-4871-973c-ecdff1af2777","2024-08-12 14:33:46.20281+00",False
9504,"LG395N2W-V5",NULL,"LG","Solar Panel","c9915a2b-52fe-4ab9-a287-10bd611ea27d","2024-08-12 14:33:46.20281+00",False
9505,"LG395Q1C-A6",NULL,"LG","Solar Panel","365f93a0-937f-4aaa-b646-94e6e869d216","2024-08-12 14:33:46.20281+00",False
9506,"LG400A1C-A6",NULL,"LG","Solar Panel","751e3746-a308-4751-9d5c-a5cac442bddb","2024-08-12 14:33:46.20281+00",False
9507,"LG395N3K-V6",NULL,"LG","Solar Panel","18b1d8b4-6b59-4aed-9024-cbe1ba668f25","2024-08-12 14:33:46.20281+00",False
9508,"LG395N3W-V6",NULL,"LG","Solar Panel","f538f9fe-46c4-4e88-bb90-3efb468ff02d","2024-08-12 14:33:46.20281+00",False
9509,"LG400N1W-E6",NULL,"LG","Solar Panel","a41e5b4e-395b-49bc-9e1a-29ef4bd2f736","2024-08-12 14:33:46.20281+00",False
9510,"LG400N2C-A5",NULL,"LG","Solar Panel","59a97f8b-1ada-4d93-8a30-39a6b5fa3789","2024-08-12 14:33:46.20281+00",False
9511,"LG400N2K-A5",NULL,"LG","Solar Panel","1fbfb758-6da1-460a-a7ff-2151225ad99f","2024-08-12 14:33:46.20281+00",False
9512,"LG400N1C-E6",NULL,"LG","Solar Panel","d1169790-4fc7-445b-9914-651663d50bbe","2024-08-12 14:33:46.20281+00",False
9513,"LG400N2T-J5",NULL,"LG","Solar Panel","329a782e-8838-47df-ad4b-dfb8d4a9387e","2024-08-12 14:33:46.20281+00",False
9514,"LG400N2W-A5",NULL,"LG","Solar Panel","21034fc1-5aa6-4a42-bd48-90abe0e1738a","2024-08-12 14:33:46.20281+00",False
9515,"LG400N2T-L5",NULL,"LG","Solar Panel","51c0dca3-a6e0-4553-800f-1a2407ef9c1c","2024-08-12 14:33:46.20281+00",False
9516,"LG400N2T-A5",NULL,"LG","Solar Panel","6f65399f-bc57-40fe-8ecd-bc1165c55468","2024-08-12 14:33:46.20281+00",False
9517,"LG400N3C-V6",NULL,"LG","Solar Panel","58787e65-fc94-4029-9368-6d098fa410bb","2024-08-12 14:33:46.20281+00",False
9518,"LG400N2W-N5",NULL,"LG","Solar Panel","a9486e86-de59-483f-a8c2-640be7cd988d","2024-08-12 14:33:46.20281+00",False
9519,"LG400N2W-V5",NULL,"LG","Solar Panel","e55fb0ed-d30f-4b02-9f64-c117a93808d2","2024-08-12 14:33:46.20281+00",False
9520,"LG400N2W-L5",NULL,"LG","Solar Panel","f76d3df9-68fe-4ec5-991a-212b04af86cf","2024-08-12 14:33:46.20281+00",False
9521,"LG400Q1C-A6",NULL,"LG","Solar Panel","f4f7eebf-84c8-4c72-ac41-f77802a8c794","2024-08-12 14:33:46.20281+00",False
9522,"LG400N3W-V6",NULL,"LG","Solar Panel","be0e1ecb-fb66-4fe3-b51a-81dc03759740","2024-08-12 14:33:46.20281+00",False
9523,"LG405A1C-A6",NULL,"LG","Solar Panel","7e6213ad-5705-4645-9718-231cfcf31034","2024-08-12 14:33:46.20281+00",False
9524,"LG400N3K-V6",NULL,"LG","Solar Panel","0c6e7a3c-208b-4102-8e06-b3e44a8ed3f7","2024-08-12 14:33:46.20281+00",False
9525,"LG405N2T-J5",NULL,"LG","Solar Panel","b1bb2d9b-6cd1-4850-a7b5-205ae8d6a560","2024-08-12 14:33:46.20281+00",False
9526,"LG405N2K-A5",NULL,"LG","Solar Panel","5b717f8b-7712-482c-8bc4-8306855e5fd9","2024-08-12 14:33:46.20281+00",False
9527,"LG405N2C-A5",NULL,"LG","Solar Panel","5ea5fedb-f44b-49ef-a0f1-7c233aaba814","2024-08-12 14:33:46.20281+00",False
9528,"LG405N2T-L5",NULL,"LG","Solar Panel","36004e1a-7a23-4ba1-8234-8106f55537c1","2024-08-12 14:33:46.20281+00",False
9529,"LG405N2W-A5",NULL,"LG","Solar Panel","d52d26bc-b45c-4a0f-ae71-e4419e143495","2024-08-12 14:33:46.20281+00",False
9530,"LG405N2W-V5",NULL,"LG","Solar Panel","aca3f9f6-c4bf-4461-82b3-35a1bbd02e0b","2024-08-12 14:33:46.20281+00",False
9531,"LG405N2W-L5",NULL,"LG","Solar Panel","231133c9-50cc-4638-bc28-b7de7cec00a1","2024-08-12 14:33:46.20281+00",False
9532,"LG405N2W-N5",NULL,"LG","Solar Panel","cddd7823-14f1-408d-9cc8-4cc07280b7bd","2024-08-12 14:33:46.20281+00",False
9533,"LG405N3W-V6",NULL,"LG","Solar Panel","40d307fd-132a-4376-b77d-0e5145dac65d","2024-08-12 14:33:46.20281+00",False
9534,"LG405N3C-V6",NULL,"LG","Solar Panel","2eebab26-b380-4433-972e-5fa1f50e038d","2024-08-12 14:33:46.20281+00",False
9535,"LG405N3K-V6",NULL,"LG","Solar Panel","b4111439-4c28-4eb7-8778-eb08891efb10","2024-08-12 14:33:46.20281+00",False
9536,"LG405Q1C-A6",NULL,"LG","Solar Panel","ae656983-5b99-4ddf-a3cc-b899da33c48d","2024-08-12 14:33:46.20281+00",False
9537,"LG410N2W-A5",NULL,"LG","Solar Panel","66c60258-e9bd-4fd3-b974-0e39ee02c559","2024-08-12 14:33:46.20281+00",False
9538,"LG410N2C-A5",NULL,"LG","Solar Panel","19edf0d8-659c-4e46-a09c-7baab80d475d","2024-08-12 14:33:46.20281+00",False
9539,"LG410N2T-V5",NULL,"LG","Solar Panel","88f825db-c710-4ba8-9f71-4ddd3a6f1f18","2024-08-12 14:33:46.20281+00",False
9540,"LG410N2T-L5",NULL,"LG","Solar Panel","cf38585e-de7b-4cd2-a866-931d3a9f7205","2024-08-12 14:33:46.20281+00",False
9541,"LG410N2W-N5",NULL,"LG","Solar Panel","00f4461b-2247-451f-95d8-75b10ac9ffe9","2024-08-12 14:33:46.20281+00",False
9542,"LG410N2W-V5",NULL,"LG","Solar Panel","424e4166-3d16-4921-a17d-032bd18bf3a0","2024-08-12 14:33:46.20281+00",False
9543,"LG410N3C-V6",NULL,"LG","Solar Panel","bd0683ad-22dd-4272-adae-ad551232940e","2024-08-12 14:33:46.20281+00",False
9544,"LG410N2W-L5",NULL,"LG","Solar Panel","230bfc2f-e3af-405e-a79d-46ab24ca2cfb","2024-08-12 14:33:46.20281+00",False
9545,"LG410N3W-V6",NULL,"LG","Solar Panel","82baedee-3703-4629-9180-4eef41e7082b","2024-08-12 14:33:46.20281+00",False
9546,"LG410N3K-V6",NULL,"LG","Solar Panel","111996fc-7fcd-486e-8e31-c430c9e3a1b1","2024-08-12 14:33:46.20281+00",False
9547,"LG415N2T-V5",NULL,"LG","Solar Panel","d301ceaa-b62e-4b28-b485-a0ce5555cc50","2024-08-12 14:33:46.20281+00",False
9548,"LG415N2T-L5",NULL,"LG","Solar Panel","fc03be0d-f0af-41a4-af19-71b4dbcaf7bf","2024-08-12 14:33:46.20281+00",False
9549,"LG415N2W-V5",NULL,"LG","Solar Panel","5130a3ea-913d-4daf-a028-82bbaf4db061","2024-08-12 14:33:46.20281+00",False
9550,"LG415N3C-V6",NULL,"LG","Solar Panel","a875b3b4-cb6d-4506-9668-01d57c0ba27b","2024-08-12 14:33:46.20281+00",False
9551,"LG415N2W-L5",NULL,"LG","Solar Panel","04f640da-6cb2-466a-8edb-8873aaf6d2ef","2024-08-12 14:33:46.20281+00",False
9552,"LG415N2W-N5",NULL,"LG","Solar Panel","a3b57a2a-b2a1-4850-a455-2f90511c4425","2024-08-12 14:33:46.20281+00",False
9553,"LG420N2T-V5",NULL,"LG","Solar Panel","25fa788c-2311-437a-84a8-56c1328da3b7","2024-08-12 14:33:46.20281+00",False
9554,"LG420N2T-E6",NULL,"LG","Solar Panel","c2ae5d40-8405-450f-87f9-520101b2d730","2024-08-12 14:33:46.20281+00",False
9555,"LG415QAK-A6",NULL,"LG","Solar Panel","167c96bd-d0f6-43b5-9296-a17b75212ab4","2024-08-12 14:33:46.20281+00",False
9556,"LG415N3W-V6",NULL,"LG","Solar Panel","3a8bec8a-26a3-414c-b96d-b18e4c2687c7","2024-08-12 14:33:46.20281+00",False
9557,"LG420N2W-L5",NULL,"LG","Solar Panel","2759ad71-f086-4666-b6bf-dd110b644965","2024-08-12 14:33:46.20281+00",False
9558,"LG420N2W-N5",NULL,"LG","Solar Panel","655021b1-5c08-4155-b152-c7679348171e","2024-08-12 14:33:46.20281+00",False
9559,"LG420N3C-V6",NULL,"LG","Solar Panel","55ff0979-c7a0-445c-91f1-97c561d3f826","2024-08-12 14:33:46.20281+00",False
9560,"LG420N2W-V5",NULL,"LG","Solar Panel","cd1a5fdb-d66e-4b95-b637-ec1756e83a27","2024-08-12 14:33:46.20281+00",False
9561,"LG425N2T-E6",NULL,"LG","Solar Panel","9d3a3167-e157-4d45-9444-42630725509e","2024-08-12 14:33:46.20281+00",False
9562,"LG420N3W-V6",NULL,"LG","Solar Panel","c87ea84c-e17f-479a-a9c0-e7fc7cc0c014","2024-08-12 14:33:46.20281+00",False
9563,"LG420QAK-A6",NULL,"LG","Solar Panel","8fb6125e-b92e-45e9-a939-87a353a16d5f","2024-08-12 14:33:46.20281+00",False
9564,"LG425N2T-B5",NULL,"LG","Solar Panel","2ae6df6b-cba9-4622-a27e-1b279061af31","2024-08-12 14:33:46.20281+00",False
9565,"LG425N2T-V5",NULL,"LG","Solar Panel","e9484979-6221-4759-9e21-6f6de1ad6732","2024-08-12 14:33:46.20281+00",False
9566,"LG425N2W-N5",NULL,"LG","Solar Panel","2711f005-395a-41f4-920d-dd1d264bc916","2024-08-12 14:33:46.20281+00",False
9567,"LG425N2W-V5",NULL,"LG","Solar Panel","f2de6b2a-5b34-4a73-ae10-553900f384d3","2024-08-12 14:33:46.20281+00",False
9568,"LG425N2W-L5",NULL,"LG","Solar Panel","64c99eeb-f8d5-4260-a2de-30beee6558d6","2024-08-12 14:33:46.20281+00",False
9569,"LG425QAK-A6",NULL,"LG","Solar Panel","b0f82ee8-5bae-4015-9089-50351a518394","2024-08-12 14:33:46.20281+00",False
9570,"LG430N2T-V5",NULL,"LG","Solar Panel","754265b0-a8a1-4cac-8042-d516001db2d6","2024-08-12 14:33:46.20281+00",False
9571,"LG430N2T-E6",NULL,"LG","Solar Panel","a06b86d3-f8fd-4541-8f3b-9515c16dba2a","2024-08-12 14:33:46.20281+00",False
9572,"LG430N2T-B5",NULL,"LG","Solar Panel","e2bc4cd4-a2db-45bf-9943-2c8cbff90878","2024-08-12 14:33:46.20281+00",False
9573,"LG430N2W-N5",NULL,"LG","Solar Panel","9d76a895-68eb-435d-956a-837fae5e2f1a","2024-08-12 14:33:46.20281+00",False
9574,"LG430N2W-E6",NULL,"LG","Solar Panel","9d87069e-4c25-4cee-9396-a6cd61591f90","2024-08-12 14:33:46.20281+00",False
9575,"LG430QAC-A6",NULL,"LG","Solar Panel","5abfdb2b-29be-410f-bebf-29101af07ad9","2024-08-12 14:33:46.20281+00",False
9576,"LG430N2W-L5",NULL,"LG","Solar Panel","01c02d18-e514-4481-8a23-0dbb5f030f69","2024-08-12 14:33:46.20281+00",False
9577,"LG435N2T-E6",NULL,"LG","Solar Panel","ac8edb63-d920-4ef1-9243-73e66551aada","2024-08-12 14:33:46.20281+00",False
9578,"LG430QAK-A6",NULL,"LG","Solar Panel","8ced2b6a-a842-48f4-aadf-5cb4cf00aeb4","2024-08-12 14:33:46.20281+00",False
9579,"LG435N2W-E6",NULL,"LG","Solar Panel","ebeabd24-d354-4604-8bb2-a932f1b79474","2024-08-12 14:33:46.20281+00",False
9580,"LG435N2T-B5",NULL,"LG","Solar Panel","9ae64d21-b2b4-485a-a1d1-7623c0484d0b","2024-08-12 14:33:46.20281+00",False
9581,"LG435QAC-A6",NULL,"LG","Solar Panel","47ec8677-f262-460a-a5bc-274f21204194","2024-08-12 14:33:46.20281+00",False
9582,"LG440N2T-B5",NULL,"LG","Solar Panel","2eebf13d-babd-482f-9138-1121e15c084c","2024-08-12 14:33:46.20281+00",False
9583,"LG440N2T-F6",NULL,"LG","Solar Panel","79ae5c31-5b0f-4fe0-8da8-2bd0ee5cfe1c","2024-08-12 14:33:46.20281+00",False
9584,"LG440N2T-E6",NULL,"LG","Solar Panel","4c9c7c49-8c9a-4a5e-9089-209001e6eabc","2024-08-12 14:33:46.20281+00",False
9585,"LG445N2T-E6",NULL,"LG","Solar Panel","b9236f28-dc67-4275-98a5-9ee88f5af913","2024-08-12 14:33:46.20281+00",False
9586,"LG440N2W-E6",NULL,"LG","Solar Panel","9d73cb24-e712-449f-bd93-601d6ca9e5e7","2024-08-12 14:33:46.20281+00",False
9587,"LG445N2T-F6",NULL,"LG","Solar Panel","067d2c21-20ca-48ba-94e9-6110227578ff","2024-08-12 14:33:46.20281+00",False
9588,"LG440QAC-A6",NULL,"LG","Solar Panel","146403f2-65a2-4799-8358-e64c9ab95f22","2024-08-12 14:33:46.20281+00",False
9589,"LG445QAC-A6",NULL,"LG","Solar Panel","5e05e48d-4156-41c0-bb40-4078719a5670","2024-08-12 14:33:46.20281+00",False
9590,"LG450N2T-E6",NULL,"LG","Solar Panel","9fb7e1de-2446-4b42-90be-02a34bac6ee0","2024-08-12 14:33:46.20281+00",False
9591,"LG450N2T-F6",NULL,"LG","Solar Panel","8a741ffb-bd00-49e3-b46a-d0315974dcb3","2024-08-12 14:33:46.20281+00",False
9592,"LG445N2W-E6",NULL,"LG","Solar Panel","47d315da-bd4b-453b-8ddb-5cb32303ad50","2024-08-12 14:33:46.20281+00",False
9593,"LG455N2W-E6",NULL,"LG","Solar Panel","0bcc2c62-e71d-47e6-b3d5-92fe6233e192","2024-08-12 14:33:46.20281+00",False
9594,"LG465N2W-E6",NULL,"LG","Solar Panel","a7c9bab1-c24f-4f14-a97d-300c14a41108","2024-08-12 14:33:46.20281+00",False
9595,"LG450N2W-E6",NULL,"LG","Solar Panel","2004d38a-a9d2-47a8-a678-e6233285f23e","2024-08-12 14:33:46.20281+00",False
9596,"LG460N2W-E6",NULL,"LG","Solar Panel","3be916a6-f32b-4606-ac9a-70ade9c3d14d","2024-08-12 14:33:46.20281+00",False
9597,"LG475N2W-E6",NULL,"LG","Solar Panel","defdfe28-3381-4d20-8f8a-e54097ef3f4c","2024-08-12 14:33:46.20281+00",False
9598,"LG480N2W-E6",NULL,"LG","Solar Panel","cc4513bb-5cff-47a8-a5e7-bc3572f1fa0b","2024-08-12 14:33:46.20281+00",False
9599,"LHM72H-158M-395W",NULL,"Light & Hope Energy","Solar Panel","092c7d62-d7e9-4900-b952-9de662c3dac1","2024-08-12 14:33:46.20281+00",False
9600,"LG470N2W-E6",NULL,"LG","Solar Panel","5779d2cc-0ac5-4116-92ef-f031b588bbc4","2024-08-12 14:33:46.20281+00",False
9601,"LHM72H-158M-415W",NULL,"Light & Hope Energy","Solar Panel","e35366fa-9478-4f0b-9561-df992a91c931","2024-08-12 14:33:46.20281+00",False
9602,"LHM72H-158M-410W",NULL,"Light & Hope Energy","Solar Panel","45293986-9d7f-4e0c-92dc-c9011c0d9d8a","2024-08-12 14:33:46.20281+00",False
9603,"LHM72H-158M-405W",NULL,"Light & Hope Energy","Solar Panel","d6f0285b-26d1-414e-8ea4-e689cdef99e6","2024-08-12 14:33:46.20281+00",False
9604,"LHM72H-158M-400W",NULL,"Light & Hope Energy","Solar Panel","6b5a904e-2790-45fc-bf09-52b0d8e9ea20","2024-08-12 14:33:46.20281+00",False
9605,"LHM72H-166M-430W",NULL,"Light & Hope Energy","Solar Panel","af1c1c5d-101e-4e47-8dae-63b5e064fafa","2024-08-12 14:33:46.20281+00",False
9606,"LHM72H-166M-440W",NULL,"Light & Hope Energy","Solar Panel","af00c7f0-e30d-4c55-817e-64884e179409","2024-08-12 14:33:46.20281+00",False
9607,"LHM72H-166M-435W",NULL,"Light & Hope Energy","Solar Panel","c16963db-b318-4b93-8b71-8ec3bde6a2bc","2024-08-12 14:33:46.20281+00",False
9608,"LHM72H-166M-425W",NULL,"Light & Hope Energy","Solar Panel","cc8d0d1f-75fa-4b0d-aea7-155bd699aa5e","2024-08-12 14:33:46.20281+00",False
9609,"LHM72H-166M-455W",NULL,"Light & Hope Energy","Solar Panel","861cb08d-655b-4a7a-af3d-a91dd7435804","2024-08-12 14:33:46.20281+00",False
9610,"LHM72H-166M-445W",NULL,"Light & Hope Energy","Solar Panel","6d8f781a-4ede-4c8c-b208-cbc699f148e9","2024-08-12 14:33:46.20281+00",False
9611,"LHM72H-166M-450W",NULL,"Light & Hope Energy","Solar Panel","af4a3849-6e82-4daa-867c-9bb82924e244","2024-08-12 14:33:46.20281+00",False
9612,"LW165(23)P1310x990",NULL,"Lightway Solar","Solar Panel","7a89a0ce-669e-439a-9a50-f8b6d6e6ed1b","2024-08-12 14:33:46.20281+00",False
9613,"LW185(23)P1310x990",NULL,"Lightway Solar","Solar Panel","f7e6b60e-a636-45dd-aea2-8d8885219aa0","2024-08-12 14:33:46.20281+00",False
9614,"LW170(23)P1310x990",NULL,"Lightway Solar","Solar Panel","4badfced-c540-4d06-8182-6f60105b019c","2024-08-12 14:33:46.20281+00",False
9615,"LW180(23)P1310x990",NULL,"Lightway Solar","Solar Panel","0fb20936-7459-4967-b170-3b2124c75589","2024-08-12 14:33:46.20281+00",False
9616,"LW175(23)P1310x990",NULL,"Lightway Solar","Solar Panel","bf8ca1b1-f43b-48b3-b38b-58ab4982cc2f","2024-08-12 14:33:46.20281+00",False
9617,"LW200(29)P1650x990",NULL,"Lightway Solar","Solar Panel","ea86d58d-ce52-4c6a-962f-25c11f8bdca5","2024-08-12 14:33:46.20281+00",False
9618,"LW205(29)P1650x990",NULL,"Lightway Solar","Solar Panel","f4f269ad-eb0c-45d2-b5cb-8e332717a7db","2024-08-12 14:33:46.20281+00",False
9619,"LW210(29)P1650x990",NULL,"Lightway Solar","Solar Panel","1167e7c0-2529-4a61-94a9-05ede2dd2693","2024-08-12 14:33:46.20281+00",False
9620,"LW190(23)P1310x990",NULL,"Lightway Solar","Solar Panel","bab8f66f-3814-44d7-927c-863ef4bda317","2024-08-12 14:33:46.20281+00",False
9621,"LW215(29)P1650x990",NULL,"Lightway Solar","Solar Panel","c766bc9c-e5bf-4b5e-bf94-1f45a656355c","2024-08-12 14:33:46.20281+00",False
9622,"LW220(29)P1650x990",NULL,"Lightway Solar","Solar Panel","0b5b0412-cc16-4088-afe7-7ed9bdaf2137","2024-08-12 14:33:46.20281+00",False
9623,"LW230(29)P1650x990",NULL,"Lightway Solar","Solar Panel","e24614d9-557c-4c65-8c72-c6ce39086954","2024-08-12 14:33:46.20281+00",False
9624,"LW225(29)P1650x990",NULL,"Lightway Solar","Solar Panel","cff88e32-2d1b-489a-945a-1de89f21e7bd","2024-08-12 14:33:46.20281+00",False
9625,"LW240(29)P1640x990",NULL,"Lightway Solar","Solar Panel","d6f7623e-448b-4fcd-a7d8-080111732588","2024-08-12 14:33:46.20281+00",False
9626,"LW240(29)P1650x990",NULL,"Lightway Solar","Solar Panel","d14dce36-f15d-42e4-98d3-ad6c27f0bcc7","2024-08-12 14:33:46.20281+00",False
9627,"LW245(29)P1640x990",NULL,"Lightway Solar","Solar Panel","c2ea33d4-e6bc-4fa7-b8c2-d3fe76b489c7","2024-08-12 14:33:46.20281+00",False
9628,"LW235(29)P1650x990",NULL,"Lightway Solar","Solar Panel","f29d648a-ae3c-49a7-a2f6-c706966fda08","2024-08-12 14:33:46.20281+00",False
9629,"LW255(29)P1640x990",NULL,"Lightway Solar","Solar Panel","8a459098-9d9d-440e-9abe-df0aa0a77860","2024-08-12 14:33:46.20281+00",False
9630,"LW250(29)P1640x990",NULL,"Lightway Solar","Solar Panel","0665b2e0-b5c9-45fa-b341-8554f9dcc31d","2024-08-12 14:33:46.20281+00",False
9631,"LW250(29)P1650x990",NULL,"Lightway Solar","Solar Panel","7e98883a-d393-4b7b-a79b-a138b317e481","2024-08-12 14:33:46.20281+00",False
9632,"LW245(29)P1650x990",NULL,"Lightway Solar","Solar Panel","cfbb0e37-aa81-451b-ae4f-3ea3a6825d95","2024-08-12 14:33:46.20281+00",False
9633,"LW260(29)P1640x990",NULL,"Lightway Solar","Solar Panel","9d85999c-3215-4d64-bfe6-cdf738947c4a","2024-08-12 14:33:46.20281+00",False
9634,"LW265(29)P1640x990",NULL,"Lightway Solar","Solar Panel","2dce46e2-ef53-4baf-a1ff-6a68f18a24db","2024-08-12 14:33:46.20281+00",False
9635,"LW260(29)P1650x990",NULL,"Lightway Solar","Solar Panel","2ad05474-8cae-44f5-ba62-a1eb0b1a5b4b","2024-08-12 14:33:46.20281+00",False
9636,"LW255(29)P1650x990",NULL,"Lightway Solar","Solar Panel","eeca8871-bf57-49c7-a594-67bb109779ae","2024-08-12 14:33:46.20281+00",False
9637,"LW285(35)P1970x990",NULL,"Lightway Solar","Solar Panel","cd213fee-4c35-48df-bc2f-e6a57ff72074","2024-08-12 14:33:46.20281+00",False
9638,"LW265(29)P1650x990",NULL,"Lightway Solar","Solar Panel","876006f3-9b9e-4c61-b5a0-3c1f463685fd","2024-08-12 14:33:46.20281+00",False
9639,"LW290(35)P1960x990",NULL,"Lightway Solar","Solar Panel","18e4c9d5-1828-4854-83bd-70576c3a5537","2024-08-12 14:33:46.20281+00",False
9640,"LW280(35)P1970x990",NULL,"Lightway Solar","Solar Panel","0f9226a8-6976-4152-a42b-2d34dedb088f","2024-08-12 14:33:46.20281+00",False
9641,"LW295(35)P1960x990",NULL,"Lightway Solar","Solar Panel","c827e37d-b301-497b-853b-34f39f6d9478","2024-08-12 14:33:46.20281+00",False
9642,"LW300(35)P1960x990",NULL,"Lightway Solar","Solar Panel","18336f0d-f595-47d2-9fcc-70f3a327ce30","2024-08-12 14:33:46.20281+00",False
9643,"LW295(35)P1970x990",NULL,"Lightway Solar","Solar Panel","1d98622a-f130-4807-8295-b6e9fe102067","2024-08-12 14:33:46.20281+00",False
9644,"LW290(35)P1970x990",NULL,"Lightway Solar","Solar Panel","26447c7a-372b-473a-a3f3-df5d1e914562","2024-08-12 14:33:46.20281+00",False
9645,"LW305(35)P1970x990",NULL,"Lightway Solar","Solar Panel","e5226126-887b-4423-8578-360d986edecf","2024-08-12 14:33:46.20281+00",False
9646,"LW305(35)P1960x990",NULL,"Lightway Solar","Solar Panel","557599a9-86dc-4a44-8a1e-16b99855dce0","2024-08-12 14:33:46.20281+00",False
9647,"LW300(35)P1970x990",NULL,"Lightway Solar","Solar Panel","a0f807ae-06de-4696-bb56-b6d3eb71a977","2024-08-12 14:33:46.20281+00",False
9648,"LW310(35)P1960x990",NULL,"Lightway Solar","Solar Panel","30a5e5e2-2324-4704-a981-9f4f169e5d1c","2024-08-12 14:33:46.20281+00",False
9649,"LOF-MG31-C285",NULL,"LOF SOLAR","Solar Panel","92c80906-5af8-4881-85c6-172c7e46c6e8","2024-08-12 14:33:46.20281+00",False
9650,"LW315(35)P1960x990",NULL,"Lightway Solar","Solar Panel","82d6b67b-66c8-4f88-bbfc-61f1bce75403","2024-08-12 14:33:46.20281+00",False
9651,"LW315(35)P1970x990",NULL,"Lightway Solar","Solar Panel","3d6c6eae-ba52-4150-b410-c542d68f6990","2024-08-12 14:33:46.20281+00",False
9652,"LW310(35)P1970x990",NULL,"Lightway Solar","Solar Panel","9bc9a01a-9ef8-401c-90a0-919d8eddf5d7","2024-08-12 14:33:46.20281+00",False
9653,"LOF-MG31-C305",NULL,"LOF SOLAR","Solar Panel","4a7d1712-1ed7-447a-bf9d-d8a046d65d4a","2024-08-12 14:33:46.20281+00",False
9654,"LOF-MG31-C290",NULL,"LOF SOLAR","Solar Panel","f5cf9e8b-82db-4b04-961a-084a23e27518","2024-08-12 14:33:46.20281+00",False
