action,confidence,id,uuid,equipment_type,current_manufacturer,current_model,new_manufacturer,new_model,duplicate_of_id,reason
DELETE,95.7,12453,813772f5-d0fc-4a9e-a3d1-fcd30d36361b,Solar Panel,SEG Solar,SEG-BPA-345WW,,,12425,Duplicate of ID 12425 (95.7% match)
DELETE,95.7,12456,5e55b756-5893-43ce-ac6e-72bccc72e0aa,Solar Panel,SEG Solar,SEG-BPA-330WW,,,12451,Duplicate of ID 12451 (95.7% match)
DELETE,95.7,12462,dc9bdbe1-e294-4cc3-ab5e-ce414dcf765f,Solar Panel,SEG Solar,SEG-BPB-270BB,,,12414,Duplicate of ID 12414 (95.7% match)
DELETE,95.7,12474,50f0a31e-658b-4042-b7bf-41d3e4c2e074,Solar Panel,SEG Solar,SEG-BPB-285WW,,,12461,Duplicate of ID 12461 (95.7% match)
DELETE,95.7,12748,d083e511-7665-49dd-891c-fc64655ce345,Solar Panel,Seraphim,SRP-295-6MB-BB,,,12739,Duplicate of ID 12739 (95.7% match)
DELETE,95.7,12800,4827f9f8-5edc-426e-b06e-067cc8ca2744,Solar Panel,Shinsung E&G,SS-BM320MJ,,,12799,Duplicate of ID 12799 (95.7% match)
DELETE,95.7,12803,4bf64d00-5bc4-4467-bb84-c8ddbe47aeaf,Solar Panel,Shinsung E&G,SS-BM330MI,,,12799,Duplicate of ID 12799 (95.7% match)
DELETE,95.7,12804,83dc4ca3-3099-4c11-b1d0-39e4e036d8e3,Solar Panel,Shinsung E&G,SS-BM325MI,,,12799,Duplicate of ID 12799 (95.7% match)
DELETE,95.7,12807,9b354ce3-7baa-486c-bf69-379fff514d8d,Solar Panel,Shinsung E&G,SS-BM355MG,,,12806,Duplicate of ID 12806 (95.7% match)
DELETE,95.7,12812,623c596c-7f93-424e-ba4d-1d1bd2811d47,Solar Panel,Shinsung E&G,SS-BM365MB,,,12806,Duplicate of ID 12806 (95.7% match)
DELETE,95.7,12815,7dd67c1d-7e4e-41a6-afcd-17b0a70ae0c5,Solar Panel,Shinsung E&G,SS-BM375MB,,,12806,Duplicate of ID 12806 (95.7% match)
DELETE,95.7,12818,c142b256-3c4b-481c-90a0-1fc280d80336,Solar Panel,Shinsung E&G,SS-DM385MJ,,,12817,Duplicate of ID 12817 (95.7% match)
DELETE,95.7,12823,b87d47db-3e9c-4a21-9a0e-9753fa764576,Solar Panel,Shinsung E&G,SS-DM395MI,,,12817,Duplicate of ID 12817 (95.7% match)
DELETE,95.7,12840,f86d06ee-5a84-4d5b-b714-63623bb2681f,Solar Panel,Shinsung E&G,SS-DM445MD,,,12838,Duplicate of ID 12838 (95.7% match)
DELETE,95.7,12842,0f27b95e-73f6-40cc-9939-0ef51a6e8d2f,Solar Panel,Shinsung E&G,SS-DM445ME,,,12838,Duplicate of ID 12838 (95.7% match)
DELETE,95.7,12843,0d533ca8-2097-4859-aee5-8fbf00aa0c18,Solar Panel,Shinsung E&G,SS-DM445MG,,,12838,Duplicate of ID 12838 (95.7% match)
DELETE,95.7,12938,b0badb9b-856d-476b-9f18-1095c29c8b14,Solar Panel,Shinsung E&G,SSV385-72M,,,12931,Duplicate of ID 12931 (95.7% match)
DELETE,95.7,12951,2f4b9d50-e34a-474f-af64-afe35a88096d,Solar Panel,Shinsung E&G,SSV390-72M,,,12931,Duplicate of ID 12931 (95.7% match)
DELETE,95.7,13047,84edea70-8b76-4db0-99dd-e7f7fcf5ce5f,Solar Panel,Silfab,SIL300BL-W,,,13045,Duplicate of ID 13045 (95.7% match)
DELETE,95.7,13052,abfc2d6e-602d-4a8f-b384-44a4929f981a,Solar Panel,Silfab,SIL300NL-W,,,13045,Duplicate of ID 13045 (95.7% match)
DELETE,95.7,13053,90aa2b55-9810-455e-a21a-4dcaec12c0e4,Solar Panel,Silfab,SIL305ML-W,,,13045,Duplicate of ID 13045 (95.7% match)
DELETE,95.7,13061,53271c85-769a-49ba-ba70-b241405285dc,Solar Panel,Silfab,SIL310ML-W,,,13045,Duplicate of ID 13045 (95.7% match)
DELETE,95.7,13076,5c8d34ae-5492-4f6d-b43b-843217c00f5e,Solar Panel,Silfab,SIL320ML-W,,,13045,Duplicate of ID 13045 (95.7% match)
DELETE,95.7,13105,316ed28a-43f2-4d8d-8d6b-5fbbf6580bd6,Solar Panel,Silfab,SIL350NT-W,,,13102,Duplicate of ID 13102 (95.7% match)
DELETE,95.7,13109,df5b9ede-f7f8-4608-bdc1-949f82aa11cf,Solar Panel,Silfab,SIL355NT-W,,,13102,Duplicate of ID 13102 (95.7% match)
DELETE,95.7,13126,06c1892e-32ce-4645-9c1b-ebb0a1918268,Solar Panel,Silfab,SIL365NT-W,,,13102,Duplicate of ID 13102 (95.7% match)
DELETE,95.7,13138,015a433b-b2b6-4958-9dc0-44c77727bb52,Solar Panel,Silfab,SIL375NT-W,,,13102,Duplicate of ID 13102 (95.7% match)
DELETE,95.7,13157,2ba28cff-06d1-4ea6-b176-f1f82921d212,Solar Panel,Silfab,SIL-390HC+,,,13144,Duplicate of ID 13144 (95.7% match)
DELETE,95.7,13376,1f94c1e0-2ccb-48f5-981f-9a4678acf5b5,Solar Panel,Solaria,PowerXT-425R-PL,,,13369,Duplicate of ID 13369 (95.7% match)
DELETE,95.7,13424,edbbb868-a4a3-4550-ba87-f9973c0cb1f5,Solar Panel,SolarJuice,S4A320-60MH5,,,13422,Duplicate of ID 13422 (95.7% match)
DELETE,95.7,13427,03cd39dc-858e-4041-9abc-1dc8e556bd4c,Solar Panel,SolarJuice,S4A335-60MH5,,,13422,Duplicate of ID 13422 (95.7% match)
DELETE,95.7,13432,c9978346-e226-4787-8f13-e5947227accf,Solar Panel,SolarJuice,S4A345-60MH5,,,13422,Duplicate of ID 13422 (95.7% match)
DELETE,95.7,13434,ec916046-0663-4881-bf76-f74225e88fe8,Solar Panel,SolarJuice,S4A385-72MH5,,,13433,Duplicate of ID 13433 (95.7% match)
DELETE,95.7,13439,6318a3bd-e18d-4350-9db2-bb002d2937c4,Solar Panel,SolarJuice,S4A395-72MH5,,,13433,Duplicate of ID 13433 (95.7% match)
DELETE,95.7,13443,ef9925de-9684-468f-b42d-7124d7c30113,Solar Panel,SolarJuice,S4A410-72MH5,,,13437,Duplicate of ID 13437 (95.7% match)
DELETE,95.7,13501,2ced0049-166c-4a1f-b2af-7a87b379ba16,Solar Panel,Solartech Energy,ASC-6M-60A-270-3BB,,,13493,Duplicate of ID 13493 (95.7% match)
DELETE,95.7,13518,18346e9a-f604-4f4e-84e4-558ff9bd2bf5,Solar Panel,Solartech Energy,ASC-6M-72B-325-3BB,,,13505,Duplicate of ID 13505 (95.7% match)
DELETE,95.7,13522,72b49c54-c168-4d25-8a36-fb32e95f24cd,Solar Panel,Solartech Energy,ASC-6M-72C-325-3BB,,,13505,Duplicate of ID 13505 (95.7% match)
DELETE,95.7,13581,61f96fd4-d4c4-40c0-af4b-1e4ed53b41aa,Solar Panel,Solartech Energy,ASC-6P-72-330-3BB,,,13519,Duplicate of ID 13519 (95.7% match)
DELETE,95.7,13599,8b725370-d093-46ac-acc3-5ffeb4fbf8b1,Solar Panel,Solartech Power,SPM195P,,,13597,Duplicate of ID 13597 (95.7% match)
DELETE,95.7,13603,12edc309-a04c-438d-9d3f-b296fefa6a38,Solar Panel,Solartech Power,SPM210P,,,13597,Duplicate of ID 13597 (95.7% match)
DELETE,95.7,13608,aa83ffcf-f2bd-4d54-89f9-db5bce5af983,Solar Panel,Solartech Power,SPM235P,,,13604,Duplicate of ID 13604 (95.7% match)
DELETE,95.7,13785,e00673be-ed1d-4038-9dd5-174a4bad177a,Solar Panel,Sunergy,ASUN300-60MM5BB,,,13782,Duplicate of ID 13782 (95.7% match)
DELETE,95.7,13788,269c452d-a8b9-4b47-84a2-c7106553e896,Solar Panel,Sunergy,ASUN300-60MH5BW,,,13782,Duplicate of ID 13782 (95.7% match)
DELETE,95.7,13790,1fab75d8-ee33-45be-9bd8-593cdaae00f9,Solar Panel,Sunergy,ASUN305-60MH5BB,,,13782,Duplicate of ID 13782 (95.7% match)
DELETE,95.7,13796,6225816c-e4ab-4503-a34d-d14838aad831,Solar Panel,Sunergy,ASUN310-60MH5BB,,,13782,Duplicate of ID 13782 (95.7% match)
DELETE,95.7,13800,1899931f-222f-48f0-b052-600396f642c8,Solar Panel,Sunergy,ASUN310-60MM5BW,,,13793,Duplicate of ID 13793 (95.7% match)
DELETE,95.7,13808,578ecd4e-bcf5-4101-ac20-017623944e14,Solar Panel,Sunergy,ASUN315-60MM5BW,,,13793,Duplicate of ID 13793 (95.7% match)
DELETE,95.7,13809,7ba91d67-6aa6-4645-b071-0a519237c350,Solar Panel,Sunergy,ASUN315-72PH5BW,,,13806,Duplicate of ID 13806 (95.7% match)
DELETE,95.7,13811,8fd8f74e-6f92-49e1-9fd4-bd3e2cc50400,Solar Panel,Sunergy,ASUN315-72PM5BB,,,13806,Duplicate of ID 13806 (95.7% match)
DELETE,95.7,13817,bd273c15-a639-45b9-b759-142cffc741a9,Solar Panel,Sunergy,ASUN320-60MM5BW,,,13793,Duplicate of ID 13793 (95.7% match)
DELETE,95.7,13831,6aaa7507-2ec6-44ba-834d-a84e97474650,Solar Panel,Sunergy,ASUN325-72PH5BB,,,13806,Duplicate of ID 13806 (95.7% match)
DELETE,95.7,13840,ea9db267-5d71-420f-8b52-168b54592101,Solar Panel,Sunergy,ASUN330-60MH5BB,,,13782,Duplicate of ID 13782 (95.7% match)
DELETE,95.7,13841,fe1b5638-067f-4fdf-adca-a5318a45a22b,Solar Panel,Sunergy,ASUN330-60MM5BW,,,13793,Duplicate of ID 13793 (95.7% match)
DELETE,95.7,13852,6e9b1d19-8762-457f-aae9-7451660adc3b,Solar Panel,Sunergy,ASUN335-72PH5BB,,,13806,Duplicate of ID 13806 (95.7% match)
DELETE,95.7,13855,0fae15ad-d401-449e-bd7e-83fec1d0aae5,Solar Panel,Sunergy,ASUN335-72PM5BW,,,13836,Duplicate of ID 13836 (95.7% match)
DELETE,95.7,13860,52b1a326-24ef-41cd-9170-7328a3112db0,Solar Panel,Sunergy,ASUN340-72PM5BB,,,13847,Duplicate of ID 13847 (95.7% match)
DELETE,95.7,13861,d92d9a3b-4fcd-4c49-9524-1253f1693465,Solar Panel,Sunergy,ASUN345-72PH5BB,,,13806,Duplicate of ID 13806 (95.7% match)
DELETE,95.7,13867,0d8a827f-9e85-49b8-9a63-c889da98a291,Solar Panel,Sunergy,ASUN345-72PM5BW,,,13836,Duplicate of ID 13836 (95.7% match)
DELETE,95.7,13895,1c567f2e-9f81-499c-9162-2fc92d8ad6c2,Solar Panel,Sunergy,ASUN380-72MH5BW,,,13882,Duplicate of ID 13882 (95.7% match)
DELETE,95.7,13904,6df7fcad-adb3-4258-8135-913e3fa14548,Solar Panel,Sunergy,ASUN385-72MM5BB,,,13890,Duplicate of ID 13890 (95.7% match)
DELETE,95.7,13908,f202ea3b-1bbe-44f2-b614-8f21db130032,Solar Panel,Sunergy,ASUN390-72MH5BW,,,13882,Duplicate of ID 13882 (95.7% match)
DELETE,95.7,13914,3dd4c709-f554-41fe-87ee-139a2bb8b946,Solar Panel,Sunergy,ASUN395-72MM5BB,,,13890,Duplicate of ID 13890 (95.7% match)
DELETE,95.7,13918,499cbae1-d435-42ed-8c84-b870d7c3d7bf,Solar Panel,Sunergy,ASUN400-72MM5BB,,,13915,Duplicate of ID 13915 (95.7% match)
DELETE,95.7,13922,3ad8f27e-a50b-444c-97a7-c8c589528719,Solar Panel,Sunergy,ASUN405-72MH5BB,,,13915,Duplicate of ID 13915 (95.7% match)
DELETE,95.7,14021,07d0af97-7ae9-447e-8884-8aa561b12949,Solar Panel,SunPower,SPR-425E-WHT-D,,,13995,Duplicate of ID 13995 (95.7% match)
DELETE,95.7,14854,7a437794-3843-4b2e-87f1-75087c22f414,Solar Panel,Tianwei,TW240P660(1000),,,14853,Duplicate of ID 14853 (95.7% match)
DELETE,95.7,14857,8b56aeed-f247-44af-a3d5-712e06904ba2,Solar Panel,Tianwei,TW250P660(1000),,,14853,Duplicate of ID 14853 (95.7% match)
DELETE,95.7,14863,4ea6ceaf-f56e-467d-baf1-1555fee943b2,Solar Panel,Tianwei,TW255P660(1000),,,14853,Duplicate of ID 14853 (95.7% match)
DELETE,95.7,14869,b133f770-deea-4937-aedf-27c91e1e0ee8,Solar Panel,Tianwei,TW270M660(1000),,,14868,Duplicate of ID 14868 (95.7% match)
DELETE,95.7,14881,a0b080e9-78f9-418a-89db-12e96049734a,Solar Panel,Tianwei,TW295P672(1000),,,14873,Duplicate of ID 14873 (95.7% match)
DELETE,95.7,14893,7f0effec-6de9-42fd-96eb-0596bb3cb3e8,Solar Panel,Tianwei,TW310P672(1000),,,14886,Duplicate of ID 14886 (95.7% match)
DELETE,95.7,14898,e49d93fc-3d1c-4fa2-96b9-eafe5adcc092,Solar Panel,Tianwei,TW320M672(1000),,,14874,Duplicate of ID 14874 (95.7% match)
DELETE,95.7,14900,0e343f3d-9929-4fa2-8e33-6ed61e237e14,Solar Panel,Tongwei Solar,TW245P-60,,,14899,Duplicate of ID 14899 (95.7% match)
DELETE,95.7,14901,90dcf422-ee2d-47d2-8d55-032f89826ef4,Solar Panel,Tongwei Solar,TW250P-60,,,14899,Duplicate of ID 14899 (95.7% match)
DELETE,95.7,14902,c7b48b0a-dbea-4a17-8d04-98527a52d95a,Solar Panel,Tongwei Solar,TW260P-60,,,14899,Duplicate of ID 14899 (95.7% match)
DELETE,95.7,14905,f06818d3-754b-463b-ba94-182021307314,Solar Panel,Tongwei Solar,TW295P-72,,,14904,Duplicate of ID 14904 (95.7% match)
DELETE,95.7,14912,7d9df326-f70c-4fc4-8885-5f2e0c7fd5f5,Solar Panel,Tongwei Solar,TW310P-72,,,14908,Duplicate of ID 14908 (95.7% match)
DELETE,95.7,15016,dc9067e1-4fd3-4bf8-a882-d63fe08d7a58,Solar Panel,Topsun,TSH-S455SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15019,b534e261-dbaa-451e-aef9-10b74bdabd73,Solar Panel,Topsun,TSH-S465SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15020,0c282ea3-b0ba-4147-9cc2-aa18ed2401e0,Solar Panel,Topsun,TSH-S460SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15021,6a345cb7-49f2-466c-ad0f-01090d487049,Solar Panel,Topsun,TSH-S470SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15024,083d1747-c731-4477-a6e2-1c29366c6b9c,Solar Panel,Topsun,TSH-S475SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15025,534c89d2-7490-4835-8699-5cabacaa6410,Solar Panel,Topsun,TSH-S480SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15027,6a161db3-0980-481f-b30e-c861f875db24,Solar Panel,Topsun,TSH-S485SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15030,627eac3b-05d1-4267-b777-00b61674f670,Solar Panel,Topsun,TSH-S490SB2BK(X),,,15013,Duplicate of ID 15013 (95.7% match)
DELETE,95.7,15037,f5e850b8-e353-421e-ad23-6802f7e21b23,Solar Panel,Trina Solar,TSM-175DA01,,,15033,Duplicate of ID 15033 (95.7% match)
DELETE,95.7,15038,e8f35346-63fa-4df2-8643-7e7971f0e7ae,Solar Panel,Trina Solar,TSM-185DA01,,,15033,Duplicate of ID 15033 (95.7% match)
DELETE,95.7,15059,6d1b7eb6-4fcd-44b8-bac4-c4562fde7981,Solar Panel,Trina Solar,TSM-220PA05,,,15056,Duplicate of ID 15056 (95.7% match)
DELETE,95.7,15067,173cbb01-5f82-43c8-86cf-a1655f469e4a,Solar Panel,Trina Solar,TSM-220PD05,,,15056,Duplicate of ID 15056 (95.7% match)
DELETE,95.7,15085,5c892e1b-1866-4892-a13e-1d86c096054c,Solar Panel,Trina Solar,TSM-230DA05,,,15056,Duplicate of ID 15056 (95.7% match)
DELETE,95.7,15109,2a9b8eb3-dc2a-45df-9c9c-c00c6ba13da9,Solar Panel,Trina Solar,TSM-235PD05,,,15097,Duplicate of ID 15097 (95.7% match)
DELETE,95.7,15115,08174185-296d-42b5-ba45-cc8716d409f4,Solar Panel,Trina Solar,TSM-240DA05,,,15056,Duplicate of ID 15056 (95.7% match)
DELETE,95.7,15132,07281702-3139-47e4-a4a0-51ce9874d28f,Solar Panel,Trina Solar,TSM-245PA05,,,15097,Duplicate of ID 15097 (95.7% match)
DELETE,95.7,15195,1ff62875-1a65-42e8-87e4-97fae06ba341,Solar Panel,Trina Solar,TSM-255PA05,,,15097,Duplicate of ID 15097 (95.7% match)
DELETE,95.7,15307,7238d8b7-d584-4e64-bbba-d89e5085aab4,Solar Panel,Trina Solar,TSM-265PEG5,,,15305,Duplicate of ID 15305 (95.7% match)
DELETE,95.7,15463,bae84f5c-0105-45ca-bbb2-b4db8bab9b2a,Solar Panel,Trina Solar,TSM-275PD14,,,15421,Duplicate of ID 15421 (95.7% match)
DELETE,95.7,15564,ccf9fe7c-caae-41a1-861c-7f0a42a7a0ad,Solar Panel,Trina Solar,TSM-285PA14,,,15421,Duplicate of ID 15421 (95.7% match)
DELETE,95.7,15614,35b6358c-5ddb-4131-ac27-de93745be6b7,Solar Panel,Trina Solar,TSM-290PD14,,,15521,Duplicate of ID 15521 (95.7% match)
DELETE,95.7,15651,2f10e479-e027-4f74-925a-f18f1c76afe5,Solar Panel,Trina Solar,TSM-295PA14,,,15421,Duplicate of ID 15421 (95.7% match)
DELETE,95.7,15812,41c5aa04-b176-431d-b9bd-2e69e5971fce,Solar Panel,Trina Solar,TSM-320PD14,,,15521,Duplicate of ID 15521 (95.7% match)
DELETE,95.7,16180,33fa9d73-9e3c-4072-8e9f-a9538457ec24,Solar Panel,Trina Solar,TSM-385DE09,,,16165,Duplicate of ID 16165 (95.7% match)
DELETE,95.7,16196,9eddcf25-3045-4787-9e27-3e2a583c296d,Solar Panel,Trina Solar,TSM-390DE09,,,16165,Duplicate of ID 16165 (95.7% match)
DELETE,95.7,16316,c9ceaa3d-f59d-49ef-a5c4-4ab01d642352,Solar Panel,Trina Solar,TSM-545DE19,,,16310,Duplicate of ID 16310 (95.7% match)
DELETE,95.7,16320,66b70e3e-8a63-4b22-8e40-26fc4877bbec,Solar Panel,Trina Solar,TSM-550DE19,,,16310,Duplicate of ID 16310 (95.7% match)
DELETE,95.7,16330,b2e0650a-4fa0-4011-b9d0-120f358fd86d,Solar Panel,Trina Solar,TSM-595DE20,,,16325,Duplicate of ID 16325 (95.7% match)
DELETE,95.7,16344,3c8aa9f7-767d-400d-862f-19f78027e847,Solar Panel,Trina Solar,TSM-665DE21,,,16334,Duplicate of ID 16334 (95.7% match)
DELETE,95.7,16348,da3e1bf3-9121-405a-b5c7-b6b7560d7306,Solar Panel,Trunsun Solar,TSM260-60,,,16347,Duplicate of ID 16347 (95.7% match)
DELETE,95.7,16350,8e7fb36d-a916-4142-8dad-c2cd4e8bce8a,Solar Panel,Trunsun Solar,TSM275-60,,,16347,Duplicate of ID 16347 (95.7% match)
DELETE,95.7,16351,5fc46f18-dd74-4bb8-aa48-1bfeb7ceda0f,Solar Panel,Trunsun Solar,TSM310-72,,,16349,Duplicate of ID 16349 (95.7% match)
DELETE,95.7,16353,34a32b3b-cc34-4fb8-9cf3-c50a6a9e57f8,Solar Panel,Trunsun Solar,TSM325-72,,,16349,Duplicate of ID 16349 (95.7% match)
DELETE,95.7,16358,a877d1ce-2020-49c6-b7b2-35ed1c4c80ee,Solar Panel,Trunsun Solar,TSP265-60,,,16347,Duplicate of ID 16347 (95.7% match)
DELETE,95.7,16364,c9776741-82cd-4c74-8cc4-848d7ce05650,Solar Panel,Trunsun Solar,TSP315-72,,,16349,Duplicate of ID 16349 (95.7% match)
DELETE,95.7,16368,715f4c28-faa2-479a-bff4-6d9555f939e9,Solar Panel,Trunsun Solar,TSP330-72,,,16361,Duplicate of ID 16361 (95.7% match)
DELETE,95.7,17120,5af707c8-3935-47f6-b3cb-02a39dcbbfb8,Solar Panel,United Renewable Energy,F1K325H3G,,,17119,Duplicate of ID 17119 (95.7% match)
DELETE,95.7,17301,7782f61b-2b8d-4580-a461-f41b11e77911,Solar Panel,United Renewable Energy,F6M355E7G-BB,,,17300,Duplicate of ID 17300 (95.7% match)
DELETE,95.7,17303,559b167a-c8b2-4a51-ab23-0d974cc82456,Solar Panel,United Renewable Energy,F6M355E7G-BW,,,17300,Duplicate of ID 17300 (95.7% match)
DELETE,95.7,17481,19e9214a-40f2-4ae3-b860-b240c3a2d658,Solar Panel,United Renewable Energy,FBK520M8G-BW,,,17479,Duplicate of ID 17479 (95.7% match)
DELETE,95.7,17517,b6a7c9e3-6f4c-44f2-9a91-3005c25c7e88,Solar Panel,United Renewable Energy,FBM390MFG-BW,,,17516,Duplicate of ID 17516 (95.7% match)
DELETE,95.7,18557,f19acd7e-4181-4322-a1bb-9e627d2ce691,Solar Panel,Yingli,YL310D-30b [Blk],,,18556,Duplicate of ID 18556 (95.7% match)
DELETE,95.7,18558,7da33682-f751-4879-a3e8-fd553244fb2d,Solar Panel,Yingli,YL305D-30b [Blk],,,18556,Duplicate of ID 18556 (95.7% match)
DELETE,95.7,18560,91cad693-7578-4631-b0a9-9b073b2e1b67,Solar Panel,Yingli,YL305D-30b [Wht],,,18553,Duplicate of ID 18553 (95.7% match)
DELETE,95.7,18561,a07ec085-1daa-4d9c-88e1-97a078a70bdf,Solar Panel,Yingli,YL310D-30b [Wht],,,18553,Duplicate of ID 18553 (95.7% match)
DELETE,95.7,18567,930a665e-67d2-4da5-ac54-f0f1ffdb1b06,Solar Panel,Yingli,YL320D-30b [Wht],,,18553,Duplicate of ID 18553 (95.7% match)
DELETE,95.7,18568,f5ebbbbd-8ecb-4aad-820b-b7d614cff1b9,Solar Panel,Yingli,YL320D-30b [Blk],,,18556,Duplicate of ID 18556 (95.7% match)
DELETE,95.7,19148,cf33f318-e678-43fe-9894-93ef54d3ee41,MicroInverter,Enphase,IQ7PLUS-72-5-US,,,17,Duplicate of ID 17 (95.7% match)
DELETE,95.7,19340,a95d7dc7-7ae2-4dba-b90f-b0aa868eb1ac,MicroInverter,Hoymiles Power,HM-300NT,,,113,Duplicate of ID 113 (95.7% match)
DELETE,95.7,19443,6fbef94b-ea66-4ae9-8c26-664a114eaa80,Solar Panel,Jinko Solar,JKM280M-60B,,,7448,Duplicate of ID 7448 (95.7% match)
DELETE,95.7,19488,9c558cd0-5059-43c2-9bdc-4ad7a363e162,Inverter,ABB,PVI-3.0-OUTD-S-US-A,,,19374,Duplicate of ID 19374 (95.7% match)
DELETE,95.8,52,59242e10-49fe-4ac1-8394-32dd9b263aac,MicroInverter,Enphase,IQ7HS-66-M-ACM-US,,,46,Duplicate of ID 46 (95.8% match)
DELETE,95.8,88,0daa7516-d7ef-433f-83f6-844b1852e76e,MicroInverter,Enphase,IQ8H-240-72-2-US,,,86,Duplicate of ID 86 (95.8% match)
DELETE,95.8,252,53f33858-dd6a-4bef-8015-f07bef348c5f,MicroInverter,Sparq Systems,Q1200-4101,,,251,Duplicate of ID 251 (95.8% match)
DELETE,95.8,416,ee233686-318c-468e-85a8-227abbc117ad,Battery,LG Energy,RESU 10H Prime,,,415,Duplicate of ID 415 (95.8% match)
DELETE,95.8,439,f8f640ed-b5d4-4afd-b082-0fc6c54055a4,Battery,SolaX Power,T-BAT H 10.0,,,438,Duplicate of ID 438 (95.8% match)
DELETE,95.8,506,f395857e-3b37-49bf-8d72-88103407597d,Mounting Hardware,PV Quickmount,QBase QMNS,,,505,Duplicate of ID 505 (95.8% match)
DELETE,95.8,607,4a808bc9-b620-4beb-9a7f-b9c6bcfd812c,Inverter,Sol-Ark,Sol-Ark-9k-48-ST,,,605,Duplicate of ID 605 (95.8% match)
DELETE,95.8,730,a2cbe3e1-a97e-4e14-b49a-380e91bc33c7,Battery,LG Energy,RESU 10H Prime,,,415,Duplicate of ID 415 (95.8% match)
DELETE,95.8,753,53113cb5-2ebf-4d1b-a166-0d9cce4eb6b5,Battery,SolaX Power,T-BAT H 10.0,,,438,Duplicate of ID 438 (95.8% match)
DELETE,95.8,911,539158ac-ca0b-46b1-83b6-d9d35c6e4549,Solar Panel,Amerisolar,AS-6M-HC-405W,,,910,Duplicate of ID 910 (95.8% match)
DELETE,95.8,912,0a4b5c07-cc83-4b49-87ce-cf7a8eefd848,Solar Panel,Amerisolar,AS-6M-HC-400W,,,910,Duplicate of ID 910 (95.8% match)
DELETE,95.8,1535,b0d98c3a-6df8-4206-a9bc-f3c1f05ce8d9,Solar Panel,Auxin Solar,AXN6M409T135,,,1534,Duplicate of ID 1534 (95.8% match)
DELETE,95.8,1538,467e6121-f6cc-4170-b21b-f3dd5191fd7b,Solar Panel,Auxin Solar,AXN6M409T140,,,1534,Duplicate of ID 1534 (95.8% match)
DELETE,95.8,1539,284da706-247f-4e3e-8e5a-621a4da5c4c8,Solar Panel,Auxin Solar,AXN6M409T150,,,1534,Duplicate of ID 1534 (95.8% match)
DELETE,95.8,1542,3555485e-b68e-4b0b-8e79-4b83c993ba0a,Solar Panel,Auxin Solar,AXN6M610B300,,,1541,Duplicate of ID 1541 (95.8% match)
DELETE,95.8,1545,d125eaaa-2978-4da7-9cfa-93df4b6f1252,Solar Panel,Auxin Solar,AXN6M610B315,,,1541,Duplicate of ID 1541 (95.8% match)
DELETE,95.8,1547,dae5339c-159a-48f8-bdd8-fc2bdbb7386f,Solar Panel,Auxin Solar,AXN6M610B320,,,1541,Duplicate of ID 1541 (95.8% match)
DELETE,95.8,1548,685e8dcd-bfc4-4591-b206-9f26b2c15962,Solar Panel,Auxin Solar,AXN6M610B310,,,1541,Duplicate of ID 1541 (95.8% match)
DELETE,95.8,1552,79c22e85-ce5f-4f38-a583-e0a0212e4147,Solar Panel,Auxin Solar,AXN6M610T245,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1553,04d8ea69-5f84-45ca-a4a1-219057ae6186,Solar Panel,Auxin Solar,AXN6M610T255,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1556,28a3be97-e5c7-4bf6-b623-15502d09ccbe,Solar Panel,Auxin Solar,AXN6M610T250,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1557,c933127e-4b34-441b-9924-cfdea44e75c2,Solar Panel,Auxin Solar,AXN6M610T275,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1558,1efad38e-2b7a-4ce1-a894-a391dbba6c53,Solar Panel,Auxin Solar,AXN6M610T285,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1561,a438bc05-bfc3-4374-bd9f-e4badec657c0,Solar Panel,Auxin Solar,AXN6M610T305,,,1541,Duplicate of ID 1541 (95.8% match)
DELETE,95.8,1563,a87bf531-ed75-47cd-88ec-5888ad9286ec,Solar Panel,Auxin Solar,AXN6M610T295,,,1546,Duplicate of ID 1546 (95.8% match)
DELETE,95.8,1578,47073f45-138a-4072-be48-b5191d4ba9d9,Solar Panel,Auxin Solar,AXN6M612T280,,,1577,Duplicate of ID 1577 (95.8% match)
DELETE,95.8,1582,a7e50187-9142-4c11-9459-8062fc1a25bd,Solar Panel,Auxin Solar,AXN6M612T290,,,1577,Duplicate of ID 1577 (95.8% match)
DELETE,95.8,1586,14edd3e8-6dc2-48e9-8d09-e1ac145e5fee,Solar Panel,Auxin Solar,AXN6M612T320,,,1577,Duplicate of ID 1577 (95.8% match)
